school,level,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,safety,attendance,misconduct,instr,teachers
609808,ES,-1.1166337293646842,-0.06258308284613372,0.6681449796290542,0.7140816893300364,-0.035121297249362915,-0.04252761948909405,-0.7129031602511842,-0.26908261061168026,0.4316341210500892,-0.6608358031747562,0.02834793600727169,-1.8251611890735884,-1.025851616510879,-1.0856435802442694,-1.1894921343741136,-1.0753227631176225,-0.9129272379562215,-1.37752103365505,-0.379982793974586,-0.7994532683907006,0.752461850408084,-0.027106571348664864,-0.9803623458578948,-0.7182553788017815,-0.5195986346687318,-0.9272252116968129,0.46854058330770265,-1.6036817760285702,0.22055393283736488,1.447247560112148,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,0.5667142548985418,28.0,94.9,2.9,60.0,48.0
610028,ES,-1.5870383123438192,-1.7741515124490115,-1.6658378945217447,-2.12241242737261,-2.1595576285772236,-2.2942964785019777,-0.7129031602511842,-1.2063180420345165,-0.3706259734076508,0.3675261958238651,-0.015731546905133002,-1.089099285336375,-1.8740425926891158,-1.0444705681954993,-0.20463574148234626,-0.5798202230739495,-1.0152699173168955,0.003247198712831864,-0.793365877143564,-0.9020136906198825,2.184954999803058,0.8240320573148097,-0.8045164986582041,-0.49848429846779485,-0.9448862463401855,-0.6636665170967443,0.46854058330770265,-0.125369259363797,-0.2681791968299344,1.447247560112148,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.46435133664253914,19.0,90.1,31.2,13.0,19.0
610098,ES,-0.6462291463855492,-1.1788233630219236,-0.6933450302922451,-0.7946917770011586,-0.11099402336821508,-0.9742940439082183,-0.4884853689819016,0.19953510509973785,0.3814928651464787,0.134963764954919,0.07242741891967638,0.46962004022477777,-0.712926790348035,-0.9374207368686963,-0.6351418293931189,-0.5222036486502666,-0.5035565205135288,-0.575182736468308,-0.201055787826819,-0.5822664919053744,0.25297410752694205,-0.343555548672264,-0.03782860486755172,-0.6805803364588124,-0.6420299168165746,-0.5568183976642841,-0.37703604531616247,0.7193807501589305,1.6111760337463814,-0.825441632580809,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.17480551983990683,37.0,94.6,24.8,35.0,36.0
609788,ES,-0.17582456340641417,-0.06258308284613372,-0.5636793150616451,0.5933798120235407,-0.035121297249362915,-0.04252761948909405,4.224288247673033,0.19953510509973785,0.5486303848251741,0.26941392030102845,0.05479562575471426,0.46962004022477777,-0.16119091263986157,-0.5009868091517322,0.3261251888186063,0.3766149123591867,-0.4921851116956761,0.5257000433925703,0.1938176050510109,0.15978832775282314,-0.6988798930578762,0.7912959562123679,0.19428791343604032,0.12943307391502404,-0.1071985263812615,0.05577748708182141,1.9482996833994666,1.9865057644430217,-1.0441060212501827,1.6095825024473591,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.27367482313836666,46.0,95.6,28.5,58.0,48.0
610334,HS,0.13777849191300917,-0.06258308284613372,0.2143149763219544,0.2916251187573018,-0.035121297249362915,-0.04252761948909405,-0.03964978644333642,-0.0347737527559712,-2.0085736662588656,-0.2574853371364277,0.06361152233719469,0.46962004022477777,0.052915547366295286,-0.015145266976243764,-0.11322691459718237,-0.251405748858957,-0.008900236936940056,0.0125767137963981,-0.0684030074069235,-0.2142555650830161,0.00794238460411746,0.01654156345459006,-0.24180978761919306,-0.1468505699334164,-0.23607356022109596,-0.2825748911209694,-0.05994480958221304,-0.019775508173456063,0.3515545655316925,-0.825441632580809,-2.107678270587732,-0.14078288184228865,2.2552209438049178,0.2595132053640416,52.0,80.3,14.0,53.0,48.0
610131,ES,-0.22809173929298474,-0.06258308284613372,-1.017509318368745,-1.2171483475738931,-0.035121297249362915,-0.04252761948909405,-1.1617387427897492,-2.1435534734573527,0.76590916040748,-0.7444129267682836,0.19584997107440877,0.46962004022477777,-0.1776606403326431,-2.493760592312211,-0.5997577673730553,0.32475999537787215,-1.9022398051093974,-0.1273660124571034,0.06424977301297286,-0.7692884383232943,1.6571943658154367,-1.5438792557617786,0.06767890345226281,-0.15940891738107274,-0.4744923728247897,-0.25052045529123124,-1.6454009882519602,-1.3924942736478882,-1.5630700661546346,-0.013766920904752991,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,0.7079561167534844,45.0,96.9,0.6,28.0,48.0
610316,ES,1.6535265926235554,0.9792411786512701,0.7978106948596541,1.4986438918222578,-1.1732121890321454,0.423355592720468,-0.03964978644333642,-0.0347737527559712,0.6656266486002613,0.4474695314350653,0.09005921208463852,0.46962004022477777,1.0410992089331725,-0.015145266976243764,1.2166240829902044,1.5462313731599502,1.7024967901498749,0.1805079853006003,0.3912543014899256,1.7947221174062506,-0.5198182493835046,0.9113283269213195,-0.24180978761919306,-0.1468505699334164,0.5049578843579522,0.8179607390333712,0.045752268995770104,1.0361620037299535,-1.0944908799787703,1.2849126177769368,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.32310947478759655,81.0,96.3,33.4,73.0,54.0
609780,MS,-0.5939619704989786,-2.443895680554485,-1.3416736064452448,-0.7946917770011586,-1.7801939979829626,-1.7507660642574885,-0.03964978644333642,-0.0347737527559712,0.3313516092428705,-0.5736248915989014,0.14295459157952364,0.46962004022477777,0.052915547366295286,-0.015145266976243764,-0.11322691459718237,-0.251405748858957,-0.008900236936940056,0.0125767137963981,-0.4540215551391789,-0.5943324239323371,1.8833774946672739,-0.3326435149714501,-0.4598586381468099,-0.5738343831537334,-0.3327298356009718,-0.8488699241130088,-2.0681893025638924,-1.6036817760285702,0.527901571081749,-0.825441632580809,-2.107678270587732,7.103136311133655,-0.4434155344056181,0.5172796032493118,38.0,94.3,5.3,35.0,26.0
610339,ES,-1.377969608797537,-1.1044073443435376,-0.823010745522845,-0.372235206428424,-1.856066724101815,-0.5084108316986562,-1.3861565340590318,-0.0347737527559712,-0.15334719782534484,0.4801736232760108,0.09887510866711895,0.46962004022477777,0.052915547366295286,-0.015145266976243764,-0.12797027377220882,-0.568296908189213,-0.46944229405997057,0.1898375003841672,-1.3795060696965928,-0.6606950500806311,-0.7177284871288623,-1.118309941430042,-0.5442646448026615,-0.2535965232384956,-0.7709049506564091,-0.506955941929136,-0.48273312389414563,-0.125369259363797,0.2910927350573875,0.9602427331065143,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.5596895933946254,23.0,91.4,34.3,42.0,42.0
610320,ES,0.399114371345862,-0.06258308284613372,-2.3141664706747442,-2.0620614887193622,-0.035121297249362915,-0.04252761948909405,0.6336035873645113,1.6053882522339922,0.5152028808894369,2.0499700316413976,0.10769100524959939,0.46962004022477777,-2.6316500665570546,-1.7526463754343469,1.1399586152800667,0.007868836047616136,2.7372949925744603,1.8318321550919177,-0.4663613486666113,-0.22028853109649746,-0.2842108234961734,-0.17987504316005748,-0.6075691497945502,0.06664133667674216,-0.5518173931286904,-0.6209272693237602,0.6799347404636689,0.08581824301688488,-1.8502637609075836,-0.825441632580809,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-1.9650461188513042,57.0,95.4,77.5,14.0,48.0
609837,ES,-0.07129021163327305,0.08624895451063826,-0.6933450302922451,0.8951345052897798,-0.5662303800813281,-1.3625300540828533,-0.264067577712619,-0.26908261061168026,0.3814928651464787,-0.5409207997579558,0.0019002462598291252,0.46962004022477777,0.052915547366295286,-0.015145266976243764,0.16099956605831012,0.9239723693841744,-1.2426980936739473,-0.3606038895462726,-0.7810260836161319,0.41920586633251855,-2.2821617950207416,-1.9585365363927016,0.18725407954805257,0.7071170565072172,0.11188903114645701,0.3905682613035302,-1.3283097525180108,0.08581824301688488,1.2534435367734098,1.1225776754417254,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,0.5208106497956854,48.0,94.6,6.2,63.0,31.0
610060,ES,1.9148624720564082,-0.06258308284613372,0.6033121220137542,-0.1308314518154328,-0.035121297249362915,-0.04252761948909405,-0.03964978644333642,-0.0347737527559712,0.8494779202468278,-0.7407791387859565,0.15177048816200409,0.46962004022477777,2.0292828705000496,-0.015145266976243764,3.1155687447336122,3.378438439833067,2.145981734046125,2.3356259696045236,2.6679462073011644,3.1943702325339083,0.752461850408084,0.8676801921180646,3.999592046837351,3.7399579651162327,3.2693273602224022,3.4036852292989095,0.5742376618856858,0.8249745013492715,0.3767469948959863,-0.1761018632399642,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,0.8491979786084269,86.0,97.4,0.7,46.0,48.0
609869,ES,-0.9598322017049725,-1.4020714190570815,0.4088135491678543,-0.975744592960902,-0.035121297249362915,0.11276678458075998,0.6336035873645113,0.4338439629554469,-0.08649218995386808,0.2875828602126649,0.09005921208463852,0.46962004022477777,-0.43294141957075316,-0.015145266976243764,0.14920487871828877,-1.0522761333481494,0.12187096446836379,0.3391097417212349,-0.651458251578094,-1.2519257194017968,-0.5198182493835046,-1.0091896044219042,-0.5653661464666243,-1.0070973700978783,-0.45516111774881457,-0.528325565815628,0.46854058330770265,0.19141199420722585,-0.7166044395143637,0.6355728484360919,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.34429575406583796,31.0,91.8,29.0,32.0,50.0
610084,ES,2.5943357585818254,3.509385813716394,2.418632135242153,2.041802339701488,3.3791513780989844,2.5974772496984246,3.99987045640375,2.3083148258011192,0.8661916722146964,-0.5881600435282106,0.18703407449192835,0.46962004022477777,2.959822485142192,-0.015145266976243764,3.687611080724639,3.9027492670885806,1.3272402991607388,1.7292074891726836,3.3342950577825023,3.616677853477598,0.41318715713032755,2.460837112436875,5.174242306131286,4.5499713754900695,4.712727739228548,5.512154786099458,1.6312084476655173,2.4088807692043854,-1.1902221115630867,1.6095825024473591,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,0.7467976287635936,99.0,97.5,4.9,82.0,82.0
610229,ES,0.5036487231190031,-0.06258308284613372,0.6681449796290542,0.7744326279832842,-0.035121297249362915,-0.04252761948909405,-0.03964978644333642,-0.0347737527559712,0.3814928651464787,0.5601169588872111,0.10769100524959939,-0.17984634542570357,-0.597638696498566,-2.6996256525560614,1.2225214266602151,1.5116614285057404,0.37204195846112115,-0.05272989178856887,1.2612097451738948,1.0345683997076092,0.07391246385257047,0.10383783306110068,1.6151223588095431,1.4103845135759745,1.1300017984811495,1.3949405839686568,-0.27133896673817937,0.29700574539756674,0.9460958985290256,-0.6631066902455979,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.5102549417453954,59.0,94.6,36.5,61.0,48.0
610277,ES,-0.9075650258184019,-0.06258308284613372,1.057142125320854,1.679696707782001,-0.035121297249362915,-0.04252761948909405,0.4091857960952287,1.1367705365225742,-0.30377096553617167,0.13859755293724618,0.04597972917223382,0.46962004022477777,-0.9929121611253167,0.8412533836381767,-1.0538532299638703,-0.925519669616047,-1.208583867220389,-1.5081342448249846,-1.3609963794054447,-0.7692884383232943,-1.1041246655840857,-0.8673331663113246,-1.1069713558416723,-1.2080309292603804,-0.7386861921964504,-0.7562682206048764,1.2084201333535847,0.7193807501589305,-0.22787130984706436,0.4732379061008806,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.19599179911814824,32.0,90.5,24.9,76.0,48.0
609951,ES,-0.07129021163327305,-0.06258308284613372,-0.045016454139245474,-0.07048051316218501,-0.035121297249362915,-0.04252761948909405,0.18476800482594616,-0.0347737527559712,0.5319166328573055,-0.5699911036165741,0.14295459157952364,0.46962004022477777,0.555242241996124,-0.8468401103614023,0.6445817469991777,0.6186045249386551,1.1680405757108028,0.22715556071843412,-0.1516966137170904,0.5639970506560692,0.16815543420750295,-0.5290601215860984,-0.08003160819547751,0.5689752345829973,0.33097658867417573,-0.03682421642631074,-0.05994480958221304,-1.7092755272189113,0.3465160796588338,0.4732379061008806,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,0.5490590221666739,48.0,95.5,5.4,47.0,48.0
610161,ES,-0.8552978499318314,-0.06258308284613372,0.019816403476054494,0.6537307506767885,-0.035121297249362915,-0.04252761948909405,0.6336035873645113,0.4338439629554469,0.31463785727500193,0.3675261958238651,0.1253227984145615,0.46962004022477777,-2.2775509211622573,-1.4562006886832015,-0.6941152660932247,-0.6604834272671055,1.429582978521412,0.8055854958995733,-0.8488949480170089,-0.9442444527142514,-0.23708933831870715,-0.24534724536494026,-1.1069713558416723,-0.5487176882584204,-0.7837924540403924,-0.7633914285670406,-1.2226126739400278,-2.6596192879319798,-0.6863735242772111,0.6355728484360919,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.41491668499330925,33.0,94.2,31.2,59.0,48.0
610171,ES,-1.1689009052512547,-0.06258308284613372,-0.3043478846004453,0.35197605741054955,-0.035121297249362915,-0.04252761948909405,-0.4884853689819016,0.19953510509973785,0.08064532972482735,-0.3374286727476279,0.07242741891967638,-0.006655309252239413,-1.6517012688365682,-1.406793074224677,-0.9182143255536269,-0.98313624403973,-0.719613288052728,-0.9763518850616787,-1.2005790635488263,-1.1071345350782462,-0.9344873189452074,-0.343555548672264,-0.6568059870104636,-0.5863927306013896,-0.7773487023484007,-0.6779129330210723,-1.2226126739400278,-0.7589317665058426,2.135178564523692,1.2849126177769368,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,0.2489200657249209,27.0,92.8,11.8,54.0,48.0
610037,ES,-0.6984963222721198,-0.06258308284613372,0.7978106948596541,0.7140816893300364,-0.035121297249362915,-0.04252761948909405,-0.4884853689819016,0.4338439629554469,-0.25362970963256354,0.018682549520445933,0.06361152233719469,0.46962004022477777,-2.7139987050209613,-0.599802038068781,-0.7530887027933306,-1.1675092821955153,-0.9697842820454845,-0.7337844928889432,-0.6452883548143779,-1.2096949573074278,-0.14284636796377465,-0.6381804585942361,-0.8115503325461916,-0.8124429846592044,-0.957773749724169,-0.7847610524535326,-0.48273312389414563,-2.9764005415030024,0.2910927350573875,0.6355728484360919,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.06534307690232634,36.0,90.8,21.6,60.0,48.0
609887,ES,-0.1235573875198436,-0.06258308284613372,-0.045016454139245474,0.23127418010405398,-0.035121297249362915,-0.04252761948909405,-0.03964978644333642,-0.0347737527559712,0.41492036908221824,0.40386407564713805,0.10769100524959939,0.46962004022477777,0.4646587396858275,-0.7480248814443535,0.31433050147858493,0.3189983379355038,0.008156876289837864,1.3653564009135792,0.06424977301297286,0.40713993430555584,-0.5198182493835046,-0.5181480878852845,0.4475059334035953,0.2550165483915878,0.15055154129840745,0.05577748708182141,-0.37703604531616247,0.7193807501589305,0.8604416386904269,0.9602427331065143,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.400792498807815,47.0,94.8,32.2,52.0,48.0
609836,ES,1.9671296479429787,1.053657197329656,1.4461392710126537,0.9554854439430275,-0.035121297249362915,-0.12017482152402106,3.5510348738651847,0.668152820811156,0.6321991446645218,-0.6826385310687199,0.15177048816200409,0.0799402088344865,0.9258111150837031,1.3188603234039116,2.343016723962226,1.5001381136210035,0.13324237328621655,0.544359073559704,2.396470749697656,2.0239748259185393,0.43203575120131366,0.6057913832985342,1.7980020398972212,2.0383018859587936,1.787264471064305,1.3735709600821648,0.25714642615173633,0.08581824301688488,1.5255217739077827,-1.4747814019216539,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,0.7962322804128235,87.0,96.1,2.3,64.0,47.0
610268,ES,-0.07129021163327305,-0.06258308284613372,-0.045016454139245474,-0.07048051316218501,-0.035121297249362915,-0.04252761948909405,-2.5082454904054448,-0.9720091841788074,-0.7383285167007788,0.7454401459859027,-0.08625871956498027,0.46962004022477777,-2.7963473434848676,-1.571485122419758,-1.0125718242737962,-1.0349911610210445,-0.4921851116956761,-0.1273660124571034,0.05807987624925668,-0.8537499625120322,0.3943385630593408,0.49667104629039655,-0.5512984786906491,-0.7370928999732661,-0.6742486752765332,-0.8631163400373367,1.1027230547756015,-0.9701192688865246,-0.11198613477131299,0.9602427331065143,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.7291798276205564,48.0,87.9,41.6,47.0,48.0
609941,ES,-1.7961070158901016,-0.06258308284613372,-0.43401359983104526,-0.010129574508937209,-0.035121297249362915,-0.04252761948909405,-1.1617387427897492,-0.26908261061168026,-0.03635093405025992,0.814482117650121,0.08124331550215683,-1.4354813576833034,-0.918798386507801,0.6600921306235881,-1.018469167943807,-1.2078408842920931,-1.3222979553989151,-0.7524435230560764,0.10743905035898568,-0.9925081808221017,0.5828245037692058,-0.36537961607389186,-0.25587745539516843,-0.9694223277549092,-0.3778360974449138,-0.7420218046805485,0.25714642615173633,-1.3924942736478882,0.46240125473458515,0.6355728484360919,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.912794248031982,15.0,92.1,43.5,48.0,48.0
610287,ES,-0.07129021163327305,1.9466494214702879,0.27914783393725434,-0.49293708373491957,1.4064604990088283,1.6657108252793003,0.18476800482594616,-0.0347737527559712,0.5319166328573055,0.26941392030102845,0.23992945398681348,0.46962004022477777,0.5387725143033426,1.4094409499112062,0.17279425339833102,0.059723753028930675,0.42889900255038416,0.003247198712831864,0.20615739857844284,-0.0573984487325031,1.2331009992182405,-0.9437174022170214,0.46860743506755803,0.19222481115330595,-0.2940673254490215,-0.38586140657234763,0.36284350472971955,-0.6533380153155016,0.044206927287308434,0.797907790771303,0.4744557145911777,-0.14078288184228865,-0.4434155344056181,-0.26661273004561953,48.0,95.5,28.5,40.0,70.0
