school,x,y,level,safety,attendance,misconduct,instr,teachers,outlier_score,cluster_x,cluster_y,cluster,behavior_score,academic_score,safety_dev,instr_dev,misconduct_dev
609789,1.202204529979445,0.9374871698224234,ES,35.0,95.1,5.6,81.0,41.0,18.216209767636258,High,High,High-High,95.2960602104293,81.0,-14.37229437229437,31.835497835497833,-16.914718614718616
609894,-0.3829823001286558,0.43244477201672515,ES,59.0,93.8,43.3,46.0,16.0,12.239630253335351,Mid,Mid,Mid-Mid,81.69111435373628,46.0,9.62770562770563,-3.164502164502167,20.785281385281383
610089,1.2442597041083359,0.572495600899559,ES,80.0,95.6,1.9,59.0,48.0,7.204915561022254,High,Mid,High-Mid,98.46401966054835,59.0,30.62770562770563,9.835497835497833,-20.614718614718615
610243,2.232553073883524,3.2454841327865984,ES,52.0,95.9,4.6,54.0,88.0,6.219342585450784,High,High,High-High,96.36356654634821,54.0,2.6277056277056303,4.835497835497833,-17.914718614718616
609829,1.1549101186609354,0.08350196437470071,ES,50.0,95.6,0.2,38.0,53.0,5.771543632754268,High,Mid,High-Mid,97.96482605022656,38.0,0.6277056277056303,-11.164502164502167,-22.314718614718615
609866,6.5300220809469325,0.09597664950839094,ES,87.0,95.9,1.4,39.0,56.0,11.667438707164662,High,Mid,High-Mid,98.93633361492974,39.0,37.62770562770563,-10.164502164502167,-21.114718614718615
609893,7.13993768290913,0.9447192899103646,ES,74.0,95.6,10.8,79.0,51.0,12.64887849768644,High,High,High-High,94.81606635435065,79.0,24.62770562770563,29.835497835497833,-11.714718614718613
609959,3.60982060018194,-1.3262385451483925,ES,32.0,98.4,0.3,37.0,48.0,10.456312553461954,High,Low,High-Low,97.34275401274864,37.0,-17.37229437229437,-12.164502164502167,-22.214718614718613
610176,-1.0502263923642838,0.665472655943689,ES,32.0,93.2,40.8,51.0,42.0,9.091928730147634,Mid,Mid,Mid-Mid,81.5912756316719,51.0,-17.37229437229437,1.8354978354978329,18.285281385281383
609898,-2.236498638571851,-0.7606266786964151,ES,42.0,95.3,13.1,34.0,32.0,5.360474464362323,Low,Low,Low-Low,92.69257353505877,34.0,-7.37229437229437,-15.164502164502167,-9.414718614718614
609919,-2.298984211413028,-0.6328662291312536,ES,13.0,92.9,37.1,55.0,35.0,16.10949021819737,Low,Mid,Low-Mid,82.27094693187928,55.0,-36.37229437229437,5.835497835497833,14.585281385281387
609718,-1.721876434714501,-3.676355082615806,HS,53.0,83.0,22.0,27.0,24.0,10.84598899416051,Low,Low,Low-Low,89.22509791874664,27.0,3.516129032258064,-17.548387096774192,6.403225806451612
610263,-3.011307233717817,0.43299439414551616,ES,42.0,94.1,28.2,42.0,21.0,7.828632189182046,Low,Mid,Low-Mid,86.8481683434452,42.0,-7.37229437229437,-7.164502164502167,5.685281385281385
610228,-2.8852508404077266,0.2608071868475138,ES,65.0,94.9,3.8,24.0,48.0,9.096220483071638,Low,Mid,Low-Mid,97.13155671607404,24.0,15.62770562770563,-25.164502164502167,-18.714718614718613
609694,-0.8688743786956092,-3.28995662294941,HS,51.0,78.2,7.5,41.0,42.0,4.322604787031897,Mid,Low,Mid-Low,94.5319099915521,41.0,1.516129032258064,-3.548387096774192,-8.096774193548388
609971,-0.8675367896412884,0.7165982304257863,ES,51.0,93.0,8.7,61.0,36.0,5.232550566543639,Mid,Mid,Mid-Mid,94.63942861531372,61.0,1.6277056277056303,11.835497835497833,-13.814718614718615
609975,-0.20590151144650123,1.9115591651139274,ES,44.0,92.9,30.8,61.0,48.0,9.395047722583211,Mid,High,Mid-High,85.88050072959066,61.0,-5.37229437229437,11.835497835497833,8.285281385281387
609964,-1.3204745973779393,-1.1774897398147894,ES,33.0,94.4,7.5,43.0,33.0,8.342298534049071,Low,Low,Low-Low,94.4627908762768,43.0,-16.37229437229437,-6.164502164502167,-15.014718614718614
610026,2.6656384697774533,-0.5351104765733793,ES,64.0,95.4,14.9,54.0,48.0,7.661960445210698,High,Mid,High-Mid,92.85001151985254,54.0,14.62770562770563,4.835497835497833,-7.614718614718614
610207,1.7623994942103063,-0.6494329876556274,ES,74.0,97.2,0.3,31.0,48.0,12.522631224911917,High,Mid,High-Mid,98.90945395898932,31.0,24.62770562770563,-18.164502164502167,-22.214718614718613
609782,7.100094612902188,1.4955984369281623,ES,95.0,96.2,4.5,60.0,65.0,8.891110616118192,High,High,High-High,98.06466477229091,60.0,45.62770562770563,10.835497835497833,-18.014718614718614
610126,3.957623548938611,1.8026607914015766,ES,48.0,95.5,19.2,47.0,78.0,2.173993504819182,High,High,High-High,90.58828047000999,47.0,-1.3722943722943697,-2.164502164502167,-3.3147186147186147
610054,0.13620102326607314,0.14473149443919456,ES,72.0,95.7,5.4,39.0,48.0,8.456561359942484,Mid,Mid,Mid-Mid,96.81668074648644,39.0,22.62770562770563,-10.164502164502167,-17.114718614718612
609723,-1.0575684675069374,-2.3793799618581075,HS,51.0,74.1,42.9,46.0,42.0,7.363633646832249,Mid,Low,Mid-Low,80.78104600261116,46.0,1.516129032258064,1.4516129032258078,27.30322580645161
609710,-0.901204881199196,-2.8830250210151274,HS,48.0,81.2,21.6,47.0,48.0,2.043159049268973,Mid,Low,Mid-Low,89.11757929498502,47.0,-1.483870967741936,2.451612903225808,6.0032258064516135
609954,1.6159628829843713,1.9613636773473135,ES,44.0,95.2,3.2,43.0,59.0,5.325168138720385,High,High,High-High,96.56708394132555,43.0,-5.37229437229437,-6.164502164502167,-19.314718614718615
610180,-3.392804554892991,1.6326534838494557,ES,37.0,92.4,20.1,64.0,48.0,8.608997293361831,Low,High,Low-High,89.70125182397666,64.0,-12.37229437229437,14.835497835497833,-2.4147186147186126
610199,-0.3302680433472655,1.5531492316688338,ES,60.0,95.9,23.4,63.0,48.0,9.826191164343367,Mid,High,Mid-High,89.45165501881577,63.0,10.62770562770563,13.835497835497833,0.8852813852813846
610111,2.886434480261781,1.0196933187078145,ES,75.0,96.3,12.8,68.0,48.0,10.171497249682401,High,High,High-High,94.11335534905155,68.0,25.62770562770563,18.835497835497833,-9.714718614718613
609775,-0.3752767478083446,0.14558989231517655,ES,48.0,91.9,32.9,58.0,35.0,9.754191572256003,Mid,Mid,Mid-Mid,85.18930957683743,58.0,-1.3722943722943697,8.835497835497833,10.385281385281385
610184,0.088414367686087,1.705185849105468,ES,66.0,96.2,5.9,67.0,43.0,6.348262299037086,Mid,High,Mid-High,96.41348590738038,67.0,16.62770562770563,17.835497835497833,-16.614718614718612
610269,-0.45819863593745014,0.5061827049688754,ES,56.0,94.0,8.8,41.0,42.0,5.289433845790473,Mid,Mid,Mid-Mid,94.83142615774518,41.0,6.62770562770563,-8.164502164502167,-13.714718614718613
610130,0.6655909508536815,1.3117784154664236,ES,26.0,93.5,20.8,62.0,46.0,10.83120018709716,High,High,High-High,89.05230013055832,62.0,-23.37229437229437,12.835497835497833,-1.7147186147186133
609864,-1.9592838628299245,1.6632758063139705,ES,48.0,94.0,26.0,47.0,48.0,4.160868991320405,Low,High,Low-High,87.91951463021273,47.0,-1.3722943722943697,-2.164502164502167,3.485281385281386
609937,4.480812028241685,-0.813933990473672,ES,60.0,95.3,10.2,51.0,55.0,5.750665936552841,High,Low,High-Low,94.49735043391445,51.0,10.62770562770563,1.8354978354978329,-12.314718614718615
610225,-2.1428562272736125,-0.8163296135617963,ES,45.0,92.4,11.1,28.0,21.0,7.247753023669859,Low,Low,Low-Low,93.4644036556332,28.0,-4.37229437229437,-21.164502164502167,-11.414718614718614
609828,3.441772120984327,1.3204086382932698,ES,71.0,95.9,4.3,51.0,63.0,4.816617296017381,High,High,High-High,97.20835573304663,51.0,21.62770562770563,1.8354978354978329,-18.214718614718613
610159,-0.4506110441577152,-1.410411571856541,ES,44.0,95.9,8.0,20.0,48.0,10.238895992356396,Mid,Low,Mid-Low,94.75078718992398,20.0,-5.37229437229437,-29.164502164502167,-14.514718614718614
609865,-2.4575760795381236,-1.1305255670030863,ES,61.0,95.6,16.4,49.0,15.0,7.726934851645634,Low,Low,Low-Low,92.16650026879655,49.0,11.62770562770563,-0.16450216450216715,-6.114718614718615
610313,0.15686785554086263,0.11144597501565999,ES,57.0,95.0,29.0,40.0,64.0,10.09373585756957,Mid,Mid,Mid-Mid,87.15152446048691,40.0,7.62770562770563,-9.164502164502167,6.485281385281386
609950,0.48849064918693,0.7853176542939684,ES,48.0,95.8,3.6,47.0,54.0,0.16988624939068417,Mid,High,Mid-High,96.59012364641734,47.0,-1.3722943722943697,-2.164502164502167,-18.914718614718613
610242,0.8976634389842413,1.8335506155728525,ES,50.0,96.5,13.7,59.0,54.0,6.769256592148549,High,High,High-High,92.8154519622149,59.0,0.6277056277056303,9.835497835497833,-8.814718614718615
609938,-2.235505718013538,-1.55466953212384,ES,32.0,96.1,16.8,28.0,17.0,7.017933927201696,Low,Low,Low-Low,90.91851624299208,28.0,-17.37229437229437,-21.164502164502167,-5.714718614718613
610041,1.8356069137557163,0.46299963523478055,ES,57.0,95.5,2.2,56.0,45.0,6.883137482952336,High,Mid,High-Mid,97.46179248905614,56.0,7.62770562770563,6.835497835497833,-20.314718614718615
610015,-0.8983914311118031,-0.042421620659176845,ES,36.0,96.4,5.3,53.0,43.0,8.707626766835187,Mid,Mid,Mid-Mid,95.49957760540666,53.0,-13.37229437229437,3.835497835497833,-17.214718614718613
609925,0.2806680641421891,1.047967326590831,ES,58.0,95.2,4.4,45.0,50.0,3.5760999527073922,Mid,High,Mid-High,96.64388295829814,45.0,8.62770562770563,-4.164502164502167,-18.114718614718612
610043,-0.9892638485529524,-0.6143335587440637,ES,43.0,95.4,16.1,22.0,48.0,8.578970572136235,Mid,Mid,Mid-Mid,91.58282773980494,22.0,-6.37229437229437,-27.164502164502167,-6.414718614718613
610189,0.28279753096713506,0.1340564744368233,ES,37.0,94.9,11.0,68.0,48.0,10.570581468374955,Mid,Mid,Mid-Mid,93.2916058674449,68.0,-12.37229437229437,18.835497835497833,-11.514718614718614
610218,-2.7080883768017125,0.4736395720255954,ES,33.0,95.0,21.6,40.0,48.0,6.75803874548505,Low,Mid,Low-Mid,89.07149988480147,40.0,-16.37229437229437,-9.164502164502167,-0.9147186147186126
610019,4.185090051368986,3.140970028975478,ES,62.0,94.8,8.2,56.0,59.0,5.552760771220653,High,High,High-High,95.32293986636972,56.0,12.62770562770563,6.835497835497833,-14.314718614718615
610129,0.22174173715166304,0.15472874047645385,ES,50.0,95.8,5.1,37.0,34.0,5.01389857066392,Mid,Mid,Mid-Mid,96.09093003609554,37.0,0.6277056277056303,-12.164502164502167,-17.414718614718616
610022,0.29582991899579475,-0.6142842598853541,ES,48.0,96.0,15.6,47.0,42.0,2.548080536073044,Mid,Mid,Mid-Mid,91.98986252975962,47.0,-1.3722943722943697,-2.164502164502167,-6.914718614718614
610253,-4.670356970706888,0.9721327183462517,ES,67.0,90.5,113.5,26.0,48.0,42.45590681755422,Low,High,Low-High,54.915137086245295,26.0,17.62770562770563,-23.164502164502167,90.98528138528138
610000,1.919910728534226,3.321726905644347,ES,67.0,96.0,7.7,69.0,67.0,6.918229023870512,High,High,High-High,95.75301436141618,69.0,17.62770562770563,19.835497835497833,-14.814718614718615
610280,-4.0500902744120495,0.6778362574915473,ES,31.0,83.4,116.9,20.0,48.0,37.073820528870385,Low,Mid,Low-Mid,51.954534981952236,20.0,-18.37229437229437,-29.164502164502167,94.38528138528139
610016,3.4354761623347327,-0.1773146316729632,ES,76.0,96.3,12.0,63.0,48.0,8.47655929826271,High,Mid,High-Mid,94.45895092542817,63.0,26.62770562770563,13.835497835497833,-10.514718614718614
609716,-1.6832340348458654,-3.9139594922447745,HS,32.0,74.4,12.9,28.0,43.0,7.070148420321888,Low,Low,Low-Low,91.58282773980494,28.0,-17.483870967741936,-16.548387096774192,-2.6967741935483875
609746,2.4084296302715558,-3.4562982399066198,HS,63.0,88.4,5.9,56.0,48.0,5.059510819289552,High,Low,High-Low,95.99877121572844,56.0,13.516129032258064,11.451612903225808,-9.696774193548388
609719,-0.24650117787096962,-2.0549799290621107,HS,64.0,87.7,8.5,43.0,48.0,5.764859341531821,Mid,Low,Mid-Low,95.01190384763075,43.0,14.516129032258064,-1.5483870967741922,-7.096774193548388
610368,-3.475708855400753,1.1116349003320154,ES,28.0,90.0,27.5,30.0,48.0,7.307041705398627,Low,High,Low-High,86.42193379924737,30.0,-21.37229437229437,-19.164502164502167,4.985281385281386
610033,8.702280770418197,-1.6083737433062841,ES,99.0,96.8,7.0,52.0,43.0,9.714736340492381,High,Low,High-Low,97.28131479917059,52.0,49.62770562770563,2.835497835497833,-15.514718614718614
610520,6.284294283532669,2.2964995570839766,ES,66.0,95.1,5.6,52.0,79.0,5.014183446956378,High,High,High-High,96.48644497350433,52.0,16.62770562770563,2.835497835497833,-16.914718614718616
609910,0.6647008512170555,-0.7840428342179366,ES,54.0,96.1,5.7,27.0,30.0,8.153439961520437,High,Low,High-Low,96.02565087166884,27.0,4.62770562770563,-22.164502164502167,-16.814718614718615
610133,-1.3902031094489664,-1.617015096324901,ES,48.0,92.9,3.9,47.0,48.0,0.22651499918757878,Low,Low,Low-Low,96.36356654634821,47.0,-1.3722943722943697,-2.164502164502167,-18.614718614718615
610034,-4.2162731473734105,0.376704900142421,ES,48.0,91.0,18.8,47.0,48.0,2.209001703245076,Low,Mid,Low-Mid,90.56908071576683,47.0,-1.3722943722943697,-2.164502164502167,-3.7147186147186133
610024,0.6611635922892406,1.1375518684019175,ES,48.0,96.3,3.2,47.0,58.0,0.2184251777880232,High,High,High-High,96.76292143460564,47.0,-1.3722943722943697,-2.164502164502167,-19.314718614718615
609907,-0.5473828849698872,0.8306178869649444,ES,33.0,94.7,20.8,52.0,48.0,5.192319350268393,Mid,High,Mid-High,89.36717610014591,52.0,-16.37229437229437,2.835497835497833,-1.7147186147186133
610298,10.076378669122454,-2.0088302181148743,ES,79.0,97.4,0.3,67.0,63.0,9.081203246135404,High,Low,High-Low,99.10913140311804,67.0,29.62770562770563,17.835497835497833,-22.214718614718613
610036,-3.510853802316077,0.05373077117808226,ES,21.0,91.8,37.7,64.0,48.0,16.14844139344136,Low,Mid,Low-Mid,82.30550648951694,64.0,-28.37229437229437,14.835497835497833,15.185281385281389
609738,-0.1623096429540763,-1.824236530572417,HS,65.0,84.6,9.2,49.0,45.0,5.740070331358014,Mid,Low,Mid-Low,94.66246832040551,49.0,15.516129032258064,4.451612903225808,-6.396774193548389
609807,-2.0201133970785974,0.008741306138757914,ES,42.0,95.0,94.9,28.0,48.0,25.924910272715962,Low,Mid,Low-Mid,61.27025574072652,28.0,-7.37229437229437,-21.164502164502167,72.38528138528139
609834,-0.005871766290142167,0.7064795628832727,ES,45.0,96.7,3.2,66.0,43.0,6.353635112279166,Mid,Mid,Mid-Mid,96.66308271254127,66.0,-4.37229437229437,16.835497835497833,-19.314718614718615
610325,-0.5046952766198224,-2.430043922076429,MS,56.0,95.1,5.1,28.0,48.0,7.436169235377369,Mid,Low,Mid-Low,96.29444743107288,28.0,8.0,-8.909090909090907,-2.381818181818182
609809,-0.6680447284520946,-1.270570653113262,ES,57.0,94.7,9.2,46.0,32.0,5.041846592547969,Mid,Low,Mid-Low,94.7431072882267,46.0,7.62770562770563,-3.164502164502167,-13.314718614718615
609773,0.7313493082493786,-1.754563115769465,ES,53.0,95.2,32.6,21.0,48.0,14.947341783851098,High,Low,High-Low,85.6232240227325,21.0,3.6277056277056303,-28.164502164502167,10.085281385281387
609774,6.248585656129568,-1.089328481390008,ES,48.0,96.6,3.7,47.0,57.0,0.1779760707902403,High,Low,High-Low,96.58244374472007,47.0,-1.3722943722943697,-2.164502164502167,-18.814718614718615
610156,-2.333732901520276,1.8426077086720696,ES,42.0,92.6,83.4,62.0,48.0,19.495913168236033,Low,High,Low-High,65.59404039628292,62.0,-7.37229437229437,12.835497835497833,60.88528138528139
610094,3.7471070863976252,-1.985498497304665,ES,58.0,95.5,5.3,30.0,48.0,6.467322345144622,High,Low,High-Low,96.3098072344674,30.0,8.62770562770563,-19.164502164502167,-17.214718614718613
610117,-0.6675811759455491,-0.8854190896143379,ES,50.0,95.0,5.0,38.0,48.0,4.823501402121379,Mid,Low,Mid-Low,96.0986099377928,38.0,0.6277056277056303,-11.164502164502167,-17.514718614718614
610237,-2.0171927370876306,1.2085159378737638,ES,40.0,93.7,11.4,59.0,48.0,7.455194835063833,Low,High,Low-High,93.20712694877506,59.0,-9.37229437229437,9.835497835497833,-11.114718614718614
610108,-3.595069291654604,0.22181129999569124,ES,5.0,89.2,26.7,40.0,48.0,18.662387757600246,Low,Mid,Low-Mid,85.81522156516395,40.0,-44.37229437229437,-9.164502164502167,4.185281385281385
609818,-0.03171542976218685,-0.04978005829717526,ES,37.0,95.2,9.8,34.0,48.0,5.259720568248075,Mid,Mid,Mid-Mid,93.76391982182628,34.0,-12.37229437229437,-15.164502164502167,-12.714718614718613
609817,0.5403006509787776,-1.8175186317318512,ES,59.0,95.4,3.9,38.0,41.0,4.800659874292098,Mid,Low,Mid-Low,96.88195991091315,38.0,9.62770562770563,-11.164502164502167,-18.614718614718615
610205,-2.0609304560669175,-1.1270398951392062,ES,56.0,94.3,17.8,25.0,48.0,10.108240059272045,Low,Low,Low-Low,91.38699024652486,25.0,6.62770562770563,-24.164502164502167,-4.714718614718613
610369,-2.636630622779392,1.6968675557010529,ES,38.0,92.5,35.7,66.0,48.0,9.707633242844741,Low,High,Low-High,83.75316795945012,66.0,-11.37229437229437,16.835497835497833,13.185281385281389
610197,2.511763202054606,1.0909813841982938,ES,63.0,95.8,3.2,71.0,55.0,6.538906627995858,High,High,High-High,97.31971430765687,71.0,13.62770562770563,21.835497835497833,-19.314718614718615
609722,-1.6828416575230334,-4.063535420822965,HS,41.0,66.8,19.7,31.0,32.0,6.511105878827876,Low,Low,Low-Low,89.02542047461793,31.0,-8.483870967741936,-13.548387096774192,4.103225806451611
609872,0.22806143723523786,0.9162485484906612,ES,45.0,95.9,7.3,45.0,48.0,4.150859549201535,Mid,High,Mid-High,95.0579832578143,45.0,-4.37229437229437,-4.164502164502167,-15.214718614718613
610128,1.8883347814132534,0.5970896913700959,ES,50.0,94.0,20.5,48.0,48.0,3.3960689276785097,High,Mid,High-Mid,90.10828661393134,48.0,0.6277056277056303,-1.1645021645021671,-2.014718614718614
610544,0.5382415968842832,2.8877411734558693,ES,54.0,95.5,19.7,81.0,84.0,12.994881300693923,Mid,High,Mid-High,90.62667997849628,81.0,4.62770562770563,31.835497835497833,-2.8147186147186147
610017,1.013128252795315,0.8789972655851761,ES,60.0,96.8,19.4,64.0,48.0,8.360160264763342,High,High,High-High,91.02219491590509,64.0,10.62770562770563,14.835497835497833,-3.1147186147186154
609756,-1.093854203066045,-2.7063332411402254,HS,43.0,85.0,9.1,45.0,39.0,5.152010495616409,Mid,Low,Mid-Low,93.8714384455879,45.0,-6.483870967741936,0.4516129032258078,-6.496774193548388
610502,-0.6278221578770815,-2.002791596395758,HS,41.0,91.3,4.5,34.0,35.0,5.777759711260607,Mid,Low,Mid-Low,95.80293372244836,34.0,-8.483870967741936,-10.548387096774192,-11.096774193548388
610081,6.32452403653857,0.7397471264721774,ES,74.0,96.8,1.3,63.0,63.0,7.080577230864543,High,Mid,High-Mid,98.51009907073191,63.0,24.62770562770563,13.835497835497833,-21.214718614718613
610177,9.37027246676975,-3.179329946785193,ES,87.0,97.1,0.0,53.0,48.0,7.142235655159651,High,Low,High-Low,99.52000614392136,53.0,37.62770562770563,3.835497835497833,-22.514718614718614
610206,3.9239655490304433,1.7529664113113477,ES,67.0,96.3,5.3,44.0,71.0,6.519637646602703,High,High,High-High,96.68612241763307,44.0,17.62770562770563,-5.164502164502167,-17.214718614718613
610053,-5.586126282552675,-0.7180608690192293,ES,15.0,93.1,64.6,17.0,48.0,21.757593313436278,Low,Low,Low-Low,71.795561016819,17.0,-34.37229437229437,-32.16450216450217,42.08528138528138
610152,-1.6628952181820698,0.6706273317005046,ES,43.0,93.9,30.9,41.0,48.0,7.661376861469788,Low,Mid,Low-Mid,85.84210122110437,41.0,-6.37229437229437,-8.164502164502167,8.385281385281385
610154,-0.6667014067215169,1.434297983987827,ES,40.0,95.5,95.1,43.0,37.0,18.637442584481377,Mid,High,Mid-High,61.1358574610245,43.0,-9.37229437229437,-6.164502164502167,72.58528138528138
610539,-0.2133789521198638,1.0133209562625722,ES,54.0,95.1,4.3,41.0,88.0,4.350543943895203,Mid,High,Mid-High,96.52484448199064,41.0,4.62770562770563,-8.164502164502167,-18.214718614718613
610355,3.795820457716581,0.3779656625320053,ES,99.0,94.9,10.8,80.0,48.0,14.163506844679228,High,Mid,High-Mid,95.74917441056755,80.0,49.62770562770563,30.835497835497833,-11.714718614718613
610312,0.9003987769358739,1.0227696373214021,ES,48.0,95.5,3.1,47.0,53.0,0.24269464198669152,High,High,High-High,96.7706013363029,47.0,-1.3722943722943697,-2.164502164502167,-19.414718614718613
610127,2.6253244820447117,-1.1863463189298795,ES,62.0,95.5,10.3,58.0,48.0,6.2464582062644425,High,Low,High-Low,94.543429844098,58.0,12.62770562770563,8.835497835497833,-12.214718614718613
610046,2.900575057574388,-0.9197802809180179,ES,55.0,95.9,3.7,38.0,48.0,4.009663884254156,High,Low,High-Low,96.8243606481837,38.0,5.62770562770563,-11.164502164502167,-18.814718614718615
609888,2.385003375886004,2.7209121201099866,ES,57.0,94.4,12.7,73.0,83.0,8.849875489147665,High,High,High-High,93.38760463866063,73.0,7.62770562770563,23.835497835497833,-9.814718614718615
610365,-2.5163689965726257,1.5296902971887538,ES,53.0,93.3,25.8,39.0,46.0,7.5859612653712825,Low,High,Low-High,88.16143153367638,39.0,3.6277056277056303,-10.164502164502167,3.2852813852813867
610535,-0.757571657421603,-1.3449957374193684,HS,50.0,90.4,44.3,59.0,48.0,10.490865575246241,Mid,Low,Mid-Low,80.83096536364334,59.0,0.5161290322580641,14.451612903225808,28.70322580645161
610240,-3.3160953771090647,0.07965501666309209,ES,37.0,90.9,13.2,22.0,48.0,8.896132881955472,Low,Mid,Low-Mid,92.29321864680132,22.0,-12.37229437229437,-27.164502164502167,-9.314718614718615
609935,-0.06561424037789551,-0.4235659698950051,ES,49.0,95.1,5.9,32.0,40.0,7.134945631718616,Mid,Mid,Mid-Mid,95.71845480377851,32.0,-0.3722943722943697,-17.164502164502167,-16.614718614718612
610362,0.9784017824486293,0.8663898668579367,ES,27.0,94.9,18.1,49.0,48.0,7.274580265597397,High,High,High-High,90.1812456800553,49.0,-22.37229437229437,-0.16450216450216715,-4.414718614718613
609928,-5.6694287275327175,0.5260616269740485,ES,22.0,91.8,40.2,33.0,48.0,10.430348065006752,Low,Mid,Low-Mid,81.38391828584595,33.0,-27.37229437229437,-16.164502164502167,17.68528138528139
610055,-0.17294168512991373,2.2976903778829767,ES,35.0,93.3,39.4,66.0,48.0,11.209647747844418,Mid,High,Mid-High,82.2479072267875,66.0,-14.37229437229437,16.835497835497833,16.885281385281385
609832,0.6580309534524449,-1.0164935278459524,ES,63.0,94.6,51.8,38.0,57.0,18.167822559629002,High,Low,High-Low,78.6114737731357,38.0,13.62770562770563,-11.164502164502167,29.285281385281383
610244,-2.6562398250834245,-2.915563091990958,HS,48.0,79.1,24.4,47.0,48.0,3.162622939605027,Low,Low,Low-Low,87.96175408954765,47.0,-1.483870967741936,2.451612903225808,8.80322580645161
610208,-3.9135003907374815,0.9026134313900349,ES,15.0,91.5,39.1,46.0,30.0,13.097022837292597,Low,High,Low-High,81.52599646724522,46.0,-34.37229437229437,-3.164502164502167,16.585281385281387
609830,-3.4244364478867477,0.17449649501172443,ES,30.0,91.3,16.6,45.0,48.0,6.775349685956318,Low,Mid,Low-Mid,90.7341986022579,45.0,-19.37229437229437,-4.164502164502167,-5.914718614718613
610011,4.641151906525423,-0.013949668366382922,ES,64.0,95.7,8.1,66.0,41.0,6.4861643263788435,High,Mid,High-Mid,95.47269794946625,66.0,14.62770562770563,16.835497835497833,-14.414718614718614
610018,-0.5725487501792762,-1.351831250779672,MS,57.0,91.4,3.4,37.0,62.0,4.0668182760830724,Mid,Low,Mid-Low,96.84356040242686,37.0,9.0,0.09090909090909349,-4.081818181818182
609725,1.3230385151357051,-4.499161936823296,HS,40.0,84.2,11.1,38.0,48.0,4.796637600091917,High,Low,High-Low,92.95753014361415,38.0,-9.483870967741936,-6.548387096774192,-4.496774193548388
610257,0.6498998494318359,4.7706857593019185,ES,53.0,93.6,73.9,63.0,95.0,21.888257499338774,High,High,High-High,69.7027878043161,63.0,3.6277056277056303,13.835497835497833,51.38528138528139
610075,-7.131114170127515,1.4382275814594436,ES,28.0,80.4,251.6,14.0,48.0,100.0,Low,High,Low-High,0.0,14.0,-21.37229437229437,-35.16450216450217,229.08528138528138
610082,5.4918480956123,-1.8140477338436547,ES,84.0,96.0,2.9,38.0,48.0,10.954903612438155,High,Low,High-Low,98.24898241302512,38.0,34.62770562770563,-11.164502164502167,-19.614718614718615
610086,-3.6972058725703523,0.8027953709479259,ES,31.0,93.3,76.6,44.0,19.0,14.826378367749346,Low,High,Low-High,67.80969203594194,44.0,-18.37229437229437,-5.164502164502167,54.08528138528138
610385,-0.45957415471454693,-1.2680297993930765,HS,48.0,89.2,22.4,42.0,48.0,6.241892862387693,Mid,Low,Mid-Low,89.11757929498502,42.0,-1.483870967741936,-2.548387096774192,6.803225806451611
609806,-2.2410189151200135,1.250718045165873,ES,31.0,92.1,75.9,50.0,54.0,14.812146262015121,Low,High,Low-High,68.03240918516242,50.0,-18.37229437229437,0.8354978354978329,53.38528138528139
609952,0.44012244032185316,-0.052551259671723784,ES,48.0,95.5,3.8,47.0,48.0,0.2022455349889094,Mid,Mid,Mid-Mid,96.50180477689887,47.0,-1.3722943722943697,-2.164502164502167,-18.714718614718613
609960,1.4032113251766192,1.3404142918395348,ES,55.0,94.5,9.8,56.0,65.0,6.7090197741629805,High,High,High-High,94.42823131863912,56.0,5.62770562770563,6.835497835497833,-12.714718614718613
610134,-1.9556693007632466,2.841800118082604,ES,48.0,91.6,54.2,83.0,48.0,25.386062793613252,Low,High,Low-High,76.99869441671147,83.0,-1.3722943722943697,33.83549783549783,31.68528138528139
610348,-0.008860316394977932,2.7665540985512185,ES,49.0,92.9,57.7,99.0,48.0,35.00611609552937,Mid,High,Mid-High,75.74303048920974,99.0,-0.3722943722943697,49.83549783549783,35.185281385281385
609876,-0.9903878703240027,0.6933267807097867,ES,43.0,95.1,2.4,46.0,48.0,5.139779932573877,Mid,Mid,Mid-Mid,96.83204054988096,46.0,-6.37229437229437,-3.164502164502167,-20.114718614718615
610231,1.6089321460178136,2.6726234665539055,ES,67.0,94.7,9.2,60.0,46.0,6.833423346329082,High,High,High-High,95.12710237308963,60.0,17.62770562770563,10.835497835497833,-13.314718614718615
609692,-0.7929002094564013,-2.2953635126287657,HS,52.0,78.6,2.1,42.0,48.0,5.150746901239166,Mid,Low,Mid-Low,96.65924276169265,42.0,2.516129032258064,-2.548387096774192,-13.496774193548388
610085,-6.559563809892287,-0.17634951661997758,ES,50.0,80.2,58.3,23.0,48.0,21.689608320175008,Low,Mid,Low-Mid,75.06335918900238,23.0,0.6277056277056303,-26.164502164502167,35.78528138528138
610284,0.06865480604852076,0.40581157729457906,ES,48.0,96.2,3.1,47.0,48.0,0.24269464198669152,Mid,Mid,Mid-Mid,96.7974809922433,47.0,-1.3722943722943697,-2.164502164502167,-19.414718614718613
610323,-2.947434068691561,-4.224507481806109,HS,17.0,75.6,61.8,25.0,6.0,16.52049066440583,Low,Low,Low-Low,72.27555487289763,25.0,-32.483870967741936,-19.548387096774192,46.20322580645161
